0.1144	0.592271
0.1148	0.591284
0.1152	0.590299
0.1156	0.589317
0.116	0.588336
0.1164	0.587358
0.1168	0.586383
0.1172	0.585409
0.1176	0.584438
0.118	0.583469
0.1184	0.582502
0.1188	0.581538
0.1192	0.580576
0.1196	0.579616
0.12	0.578658
0.1204	0.577702
0.1208	0.576749
0.1212	0.575798
0.1216	0.574849
0.122	0.573902
0.1224	0.572957
0.1228	0.572015
0.1232	0.571074
0.1236	0.570136
0.124	0.5692
0.1244	0.568266
0.1248	0.567335
0.1252	0.566405
0.1256	0.565478
0.126	0.564553
0.1264	0.563629
0.1268	0.562708
0.1272	0.561789
0.1276	0.560873
0.128	0.559958
0.1284	0.559045
0.1288	0.558134
0.1292	0.557226
0.1296	0.55632
0.13	0.555415
0.1304	0.554513
0.1308	0.553613
0.1312	0.552715
0.1316	0.551819
0.132	0.550925
0.1324	0.550033
0.1328	0.549143
0.1332	0.548255
0.1336	0.547369
0.134	0.546485
0.1344	0.545603
0.1348	0.544723
0.1352	0.543845
0.1356	0.542969
0.136	0.542095
0.1364	0.541223
0.1368	0.540353
0.1372	0.539485
0.1376	0.538619
0.138	0.537755
0.1384	0.536893
0.1388	0.536033
0.1392	0.535175
0.1396	0.534318
0.14	0.533464
0.1404	0.532612
0.1408	0.531761
0.1412	0.530913
0.1416	0.530066
0.142	0.529221
0.1424	0.528378
0.1428	0.527538
0.1432	0.526698
0.1436	0.525861
0.144	0.525026
0.1444	0.524193
0.1448	0.523361
0.1452	0.522532
0.1456	0.521704
0.146	0.520878
0.1464	0.520054
0.1468	0.519231
0.1472	0.518411
0.1476	0.517593
0.148	0.516776
0.1484	0.515961
0.1488	0.515148
0.1492	0.514337
0.1496	0.513527
0.15	0.51272
0.1504	0.511914
0.1508	0.51111
0.1512	0.510308
0.1516	0.509507
0.152	0.508709
0.1524	0.507912
0.1528	0.507117
0.1532	0.506324
0.1536	0.505532
0.154	0.504742
0.1544	0.503954
0.1548	0.503168
0.1552	0.502384
0.1556	0.501601
0.156	0.50082
0.1564	0.50004
0.1568	0.499263
0.1572	0.498487
0.1576	0.497713
0.158	0.49694
0.1584	0.49617
0.1588	0.495401
0.1592	0.494633
0.1596	0.493868
0.16	0.493104
0.1604	0.492342
0.1608	0.491581
0.1612	0.490822
0.1616	0.490065
0.162	0.48931
0.1624	0.488556
0.1628	0.487804
0.1632	0.487054
0.1636	0.486305
0.164	0.485557
0.1644	0.484812
0.1648	0.484068
0.1652	0.483326
0.1656	0.482585
0.166	0.481846
0.1664	0.481109
0.1668	0.480373
0.1672	0.479639
0.1676	0.478906
0.168	0.478175
0.1684	0.477446
0.1688	0.476718
0.1692	0.475992
0.1696	0.475268
0.17	0.474545
0.1704	0.473823
0.1708	0.473103
0.1712	0.472385
0.1716	0.471669
0.172	0.470953
0.1724	0.47024
0.1728	0.469528
0.1732	0.468818
0.1736	0.468109
0.174	0.467401
0.1744	0.466696
0.1748	0.465991
0.1752	0.465289
0.1756	0.464587
0.176	0.463888
0.1764	0.463189
0.1768	0.462493
0.1772	0.461798
0.1776	0.461104
0.178	0.460412
0.1784	0.459722
0.1788	0.459032
0.1792	0.458345
0.1796	0.457659
0.18	0.456974
0.1804	0.456291
0.1808	0.455609
0.1812	0.454929
0.1816	0.45425
0.182	0.453573
0.1824	0.452897
0.1828	0.452223
0.1832	0.45155
0.1836	0.450879
0.184	0.450209
0.1844	0.44954
0.1848	0.448873
0.1852	0.448207
0.1856	0.447543
0.186	0.44688
0.1864	0.446219
0.1868	0.445559
0.1872	0.4449
0.1876	0.444243
0.188	0.443587
0.1884	0.442933
0.1888	0.44228
0.1892	0.441629
0.1896	0.440979
0.19	0.44033
0.1904	0.439682
0.1908	0.439037
0.1912	0.438392
0.1916	0.437749
0.192	0.437107
0.1924	0.436466
0.1928	0.435827
0.1932	0.43519
0.1936	0.434553
0.194	0.433918
0.1944	0.433285
0.1948	0.432652
0.1952	0.432021
0.1956	0.431392
0.196	0.430764
0.1964	0.430137
0.1968	0.429511
0.1972	0.428887
0.1976	0.428264
0.198	0.427642
0.1984	0.427022
0.1988	0.426403
0.1992	0.425785
0.1996	0.425169
0.2	0.424554
0.2004	0.42394
0.2008	0.423328
0.2012	0.422716
0.2016	0.422107
0.202	0.421498
0.2024	0.420891
0.2028	0.420285
0.2032	0.41968
0.2036	0.419077
0.204	0.418474
0.2044	0.417874
0.2048	0.417274
0.2052	0.416675
0.2056	0.416078
0.206	0.415483
0.2064	0.414888
0.2068	0.414295
0.2072	0.413702
0.2076	0.413112
0.208	0.412522
0.2084	0.411933
0.2088	0.411346
0.2092	0.41076
0.2096	0.410176
0.21	0.409592
0.2104	0.40901
0.2108	0.408429
0.2112	0.407849
0.2116	0.407271
0.212	0.406693
0.2124	0.406117
0.2128	0.405542
0.2132	0.404968
0.2136	0.404396
0.214	0.403824
0.2144	0.403254
0.2148	0.402685
0.2152	0.402117
0.2156	0.401551
0.216	0.400985
0.2164	0.400421
0.2168	0.399858
0.2172	0.399296
0.2176	0.398735
0.218	0.398175
0.2184	0.397617
0.2188	0.39706
0.2192	0.396504
0.2196	0.395949
0.22	0.395395
0.2204	0.394842
0.2208	0.394291
0.2212	0.39374
0.2216	0.393191
0.222	0.392643
0.2224	0.392096
0.2228	0.39155
0.2232	0.391005
0.2236	0.390462
0.224	0.389919
0.2244	0.389378
0.2248	0.388837
0.2252	0.388298
0.2256	0.38776
0.226	0.387223
0.2264	0.386688
0.2268	0.386153
0.2272	0.385619
0.2276	0.385087
0.228	0.384555
0.2284	0.384025
0.2288	0.383496
0.2292	0.382968
0.2296	0.382441
0.23	0.381915
0.2304	0.38139
0.2308	0.380866
0.2312	0.380343
0.2316	0.379821
0.232	0.379301
0.2324	0.378781
0.2328	0.378263
0.2332	0.377745
0.2336	0.377229
0.234	0.376713
0.2344	0.376199
0.2348	0.375686
0.2352	0.375174
0.2356	0.374663
0.236	0.374153
0.2364	0.373643
0.2368	0.373136
0.2372	0.372628
0.2376	0.372123
0.238	0.371618
0.2384	0.371114
0.2388	0.370611
0.2392	0.370109
0.2396	0.369608
0.24	0.369108
0.2404	0.368609
0.2408	0.368112
0.2412	0.367615
0.2416	0.367119
0.242	0.366624
0.2424	0.36613
0.2428	0.365638
0.2432	0.365146
0.2436	0.364655
0.244	0.364165
0.2444	0.363676
0.2448	0.363189
0.2452	0.362702
0.2456	0.362216
0.246	0.361731
0.2464	0.361247
0.2468	0.360764
0.2472	0.360282
0.2476	0.359801
0.248	0.359321
0.2484	0.358842
0.2488	0.358364
0.2492	0.357887
0.2496	0.35741
0.25	0.356935
0.2504	0.356461
0.2508	0.355988
0.2512	0.355515
0.2516	0.355044
0.252	0.354573
0.2524	0.354104
0.2528	0.353635
0.2532	0.353167
0.2536	0.352701
0.254	0.352235
0.2544	0.35177
0.2548	0.351306
0.2552	0.350843
0.2556	0.350381
0.256	0.34992
0.2564	0.349459
0.2568	0.349
0.2572	0.348542
0.2576	0.348084
0.258	0.347627
0.2584	0.347172
0.2588	0.346717
0.2592	0.346263
0.2596	0.34581
0.26	0.345358
0.2604	0.344907
0.2608	0.344456
0.2612	0.344007
0.2616	0.343558
0.262	0.343111
0.2624	0.342664
0.2628	0.342218
0.2632	0.341773
0.2636	0.341329
0.264	0.340886
0.2644	0.340443
0.2648	0.340002
0.2652	0.339561
0.2656	0.339121
0.266	0.338683
0.2664	0.338245
0.2668	0.337807
0.2672	0.337371
0.2676	0.336936
0.268	0.336501
0.2684	0.336067
0.2688	0.335634
0.2692	0.335202
0.2696	0.334771
0.27	0.334341
0.2704	0.333911
0.2708	0.333483
0.2712	0.333055
0.2716	0.332628
0.272	0.332202
0.2724	0.331776
0.2728	0.331352
0.2732	0.330928
0.2736	0.330505
0.274	0.330084
0.2744	0.329662
0.2748	0.329242
0.2752	0.328822
0.2756	0.328404
0.276	0.327986
0.2764	0.327569
0.2768	0.327153
0.2772	0.326737
0.2776	0.326322
0.278	0.325909
0.2784	0.325496
0.2788	0.325083
0.2792	0.324672
0.2796	0.324261
0.28	0.323851
0.2804	0.323442
0.2808	0.323034
0.2812	0.322627
0.2816	0.32222
0.282	0.321814
0.2824	0.321409
0.2828	0.321005
0.2832	0.320601
0.2836	0.320198
0.284	0.319796
0.2844	0.319395
0.2848	0.318995
0.2852	0.318595
0.2856	0.318196
0.286	0.317798
0.2864	0.317401
0.2868	0.317004
0.2872	0.316608
0.2876	0.316213
0.288	0.315819
0.2884	0.315426
0.2888	0.315033
0.2892	0.314641
0.2896	0.314249
0.29	0.313859
0.2904	0.313469
0.2908	0.31308
0.2912	0.312692
0.2916	0.312304
0.292	0.311918
0.2924	0.311531
0.2928	0.311146
0.2932	0.310762
0.2936	0.310378
0.294	0.309995
0.2944	0.309612
0.2948	0.309231
0.2952	0.30885
0.2956	0.308469
