## q = 1e-05, t = 0.25, even
0.0200002 1
0.0400004 0.999999
0.0600006 0.999995
0.0800008 0.999984
0.100001 0.999961
0.120001 0.999918
0.140001 0.999849
0.160002 0.999742
0.180002 0.999587
0.200002 0.99937
0.220002 0.999077
0.240002 0.998692
0.260003 0.998198
0.280003 0.997574
0.300003 0.996799
0.320003 0.995851
0.340003 0.994705
0.360004 0.993333
0.380004 0.991706
0.400004 0.989791
0.420004 0.987555
0.440004 0.98496
0.460005 0.981963
0.480005 0.978521
0.500005 0.974584
0.520005 0.970097
0.540005 0.965001
0.560006 0.959228
0.580006 0.952703
0.600006 0.945343
0.620006 0.937053
0.640006 0.927726
0.660007 0.917239
0.680007 0.905452
0.700007 0.892204
0.720007 0.877306
0.740007 0.860539
0.760008 0.841644
0.780008 0.820313
0.800008 0.79618
0.820008 0.768803
0.840008 0.737643
0.860009 0.702034
0.880009 0.66114
0.900009 0.613882
0.920009 0.558799
0.940009 0.493779
0.96001 0.41545
0.98001 0.314825
1.00001 0.141395
