## q = 0.99999, alpha = 0.5, even
0.02 0.9988
0.04 0.997649
0.06 0.996544
0.08 0.995484
0.1 0.994466
0.12 0.993489
0.14 0.992551
0.16 0.991651
0.18 0.990787
0.2 0.989958
0.22 0.989161
0.24 0.988397
0.26 0.987663
0.28 0.986958
0.3 0.986281
0.32 0.985631
0.34 0.985007
0.36 0.984408
0.38 0.983833
0.4 0.98328
0.42 0.982749
0.44 0.982239
0.46 0.98175
0.48 0.98128
0.5 0.980828
0.52 0.980394
0.54 0.979977
0.56 0.979577
0.58 0.979192
0.6 0.978822
0.62 0.978467
0.64 0.978126
0.66 0.977798
0.68 0.977483
0.7 0.977181
0.72 0.97689
0.74 0.976611
0.76 0.976342
0.78 0.976084
0.8 0.975836
0.82 0.975598
0.84 0.975369
0.86 0.975148
0.88 0.974937
0.9 0.974734
0.92 0.974538
0.94 0.97435
0.96 0.974169
0.98 0.973996
