## q = 1e-05, t = 1, even
0.0200002 1
0.0400004 0.999998
0.0600006 0.999989
0.0800008 0.999965
0.100001 0.999914
0.120001 0.999821
0.140001 0.999668
0.160002 0.999433
0.180002 0.999092
0.200002 0.998617
0.220002 0.997974
0.240002 0.997131
0.260003 0.996049
0.280003 0.994686
0.300003 0.992997
0.320003 0.990935
0.340003 0.988448
0.360004 0.985481
0.380004 0.981977
0.400004 0.977874
0.420004 0.973109
0.440004 0.967613
0.460005 0.961316
0.480005 0.954145
0.500005 0.946022
0.520005 0.936868
0.540005 0.9266
0.560006 0.915132
0.580006 0.902378
0.600006 0.888245
0.620006 0.872642
0.640006 0.855474
0.660007 0.836644
0.680007 0.816055
0.700007 0.793608
0.720007 0.769204
0.740007 0.742743
0.760008 0.714126
0.780008 0.683255
0.800008 0.650029
0.820008 0.614347
0.840008 0.576101
0.860009 0.535164
0.880009 0.491371
0.900009 0.444464
0.920009 0.393983
0.940009 0.339044
0.96001 0.278206
0.98001 0.21069
1.00001 0.113596
