## q = 0.99999, alpha = 2, odd
0.02 0.92633
0.04 0.863917
0.06 0.810804
0.08 0.765387
0.1 0.726347
0.12 0.692602
0.14 0.663256
0.16 0.637572
0.18 0.614938
0.2 0.594849
0.22 0.576884
0.24 0.560696
0.26 0.545995
0.28 0.532538
0.3 0.520126
0.32 0.50859
0.34 0.497792
0.36 0.487616
0.38 0.477963
0.4 0.468755
0.42 0.459923
0.44 0.451412
0.46 0.443175
0.48 0.435175
0.5 0.427379
0.52 0.419761
0.54 0.4123
0.56 0.404979
0.58 0.397782
0.6 0.3907
0.62 0.383721
0.64 0.37684
0.66 0.370049
0.68 0.363346
0.7 0.356726
0.72 0.350188
0.74 0.343728
0.76 0.337347
0.78 0.331043
0.8 0.324816
0.82 0.318666
0.84 0.312593
0.86 0.306598
0.88 0.300681
0.9 0.294842
0.92 0.289083
0.94 0.283402
0.96 0.277802
0.98 0.272283
