## q = 0.99999, alpha = 1, odd
0.02 0.974329
0.04 0.949784
0.06 0.926291
0.08 0.903779
0.1 0.882185
0.12 0.86145
0.14 0.84152
0.16 0.822343
0.18 0.803873
0.2 0.786068
0.22 0.768887
0.24 0.752294
0.26 0.736255
0.28 0.720737
0.3 0.705712
0.32 0.691153
0.34 0.677033
0.36 0.663331
0.38 0.650024
0.4 0.637091
0.42 0.624515
0.44 0.612278
0.46 0.600363
0.48 0.588755
0.5 0.577441
0.52 0.566407
0.54 0.55564
0.56 0.54513
0.58 0.534866
0.6 0.524837
0.62 0.515034
0.64 0.505449
0.66 0.496074
0.68 0.4869
0.7 0.477921
0.72 0.469129
0.74 0.460519
0.76 0.452084
0.78 0.443819
0.8 0.435718
0.82 0.427777
0.84 0.41999
0.86 0.412353
0.88 0.404863
0.9 0.397514
0.92 0.390304
0.94 0.383228
0.96 0.376284
0.98 0.369467
