## q = 0.99999, alpha = 1, even
0.02 0.985192
0.04 0.971196
0.06 0.957959
0.08 0.945431
0.1 0.933567
0.12 0.922325
0.14 0.911666
0.16 0.901553
0.18 0.891952
0.2 0.882832
0.22 0.874164
0.24 0.86592
0.26 0.858076
0.28 0.850606
0.3 0.84349
0.32 0.836707
0.34 0.830237
0.36 0.824062
0.38 0.818166
0.4 0.812534
0.42 0.80715
0.44 0.802
0.46 0.797073
0.48 0.792355
0.5 0.787836
0.52 0.783504
0.54 0.779351
0.56 0.775367
0.58 0.771542
0.6 0.76787
0.62 0.764341
0.64 0.76095
0.66 0.757688
0.68 0.75455
0.7 0.751529
0.72 0.748621
0.74 0.745819
0.76 0.743118
0.78 0.740514
0.8 0.738003
0.82 0.735579
0.84 0.733239
0.86 0.73098
0.88 0.728797
0.9 0.726687
0.92 0.724647
0.94 0.722674
0.96 0.720765
0.98 0.718918
