## q = 1e-05, t = 1, odd
0.0200002 0.367879
0.0400004 0.367879
0.0600006 0.367879
0.0800008 0.367878
0.100001 0.367877
0.120001 0.367874
0.140001 0.36787
0.160002 0.367864
0.180002 0.367854
0.200002 0.367841
0.220002 0.367823
0.240002 0.367799
0.260003 0.367769
0.280003 0.367731
0.300003 0.367683
0.320003 0.367624
0.340003 0.367554
0.360004 0.367469
0.380004 0.367368
0.400004 0.367249
0.420004 0.367109
0.440004 0.366946
0.460005 0.366757
0.480005 0.366538
0.500005 0.366286
0.520005 0.365995
0.540005 0.365662
0.560006 0.365279
0.580006 0.364839
0.600006 0.364332
0.620006 0.363749
0.640006 0.363075
0.660007 0.362292
0.680007 0.36138
0.700007 0.360309
0.720007 0.359044
0.740007 0.357534
0.760008 0.355717
0.780008 0.353503
0.800008 0.350771
0.820008 0.347351
0.840008 0.342998
0.860009 0.337352
0.880009 0.329869
0.900009 0.319691
0.920009 0.305403
0.940009 0.284576
0.96001 0.253189
0.98001 0.205914
1.00001 0.11389
