## q = 1e-05, t = 0.5, even
0.0200002 1
0.0400004 0.999998
0.0600006 0.999992
0.0800008 0.999974
0.100001 0.999937
0.120001 0.999869
0.140001 0.999757
0.160002 0.999586
0.180002 0.999336
0.200002 0.998988
0.220002 0.998518
0.240002 0.997901
0.260003 0.997108
0.280003 0.996109
0.300003 0.99487
0.320003 0.993355
0.340003 0.991526
0.360004 0.989341
0.380004 0.986754
0.400004 0.98372
0.420004 0.980186
0.440004 0.976098
0.460005 0.971398
0.480005 0.966024
0.500005 0.959909
0.520005 0.952983
0.540005 0.945169
0.560006 0.936385
0.580006 0.926545
0.600006 0.915555
0.620006 0.903311
0.640006 0.889706
0.660007 0.874622
0.680007 0.857929
0.700007 0.839489
0.720007 0.819152
0.740007 0.796754
0.760008 0.772117
0.780008 0.745044
0.800008 0.715322
0.820008 0.682715
0.840008 0.646957
0.860009 0.60774
0.880009 0.564693
0.900009 0.51732
0.920009 0.464873
0.940009 0.406067
0.96001 0.338867
0.98001 0.262159
1.00001 0.150075
