## q = 0.5, alpha = 0.5, even
0.02 0.998374
0.04 0.996816
0.06 0.995322
0.08 0.993891
0.1 0.992519
0.12 0.991204
0.14 0.989943
0.16 0.988734
0.18 0.987575
0.2 0.986463
0.22 0.985397
0.24 0.984374
0.26 0.983393
0.28 0.982452
0.3 0.981549
0.32 0.980683
0.34 0.979852
0.36 0.979054
0.38 0.978289
0.4 0.977554
0.42 0.976849
0.44 0.976172
0.46 0.975522
0.48 0.974898
0.5 0.974299
0.52 0.973724
0.54 0.973172
0.56 0.972642
0.58 0.972133
0.6 0.971644
0.62 0.971174
0.64 0.970723
0.66 0.970289
0.68 0.969873
0.7 0.969473
0.72 0.969089
0.74 0.968719
0.76 0.968365
0.78 0.968024
0.8 0.967696
0.82 0.967381
0.84 0.967079
0.86 0.966788
0.88 0.966508
0.9 0.966239
0.92 0.965981
0.94 0.965733
0.96 0.965494
0.98 0.965265
