## q = 1e-05, t = 0.25, odd
0.0200002 0.778801
0.0400004 0.7788
0.0600006 0.778798
0.0800008 0.778791
0.100001 0.778778
0.120001 0.778753
0.140001 0.778712
0.160002 0.77865
0.180002 0.778559
0.200002 0.778432
0.220002 0.778261
0.240002 0.778036
0.260003 0.777746
0.280003 0.777381
0.300003 0.776928
0.320003 0.776373
0.340003 0.775702
0.360004 0.774898
0.380004 0.773946
0.400004 0.772824
0.420004 0.771514
0.440004 0.769993
0.460005 0.768237
0.480005 0.766218
0.500005 0.763909
0.520005 0.761275
0.540005 0.758281
0.560006 0.754888
0.580006 0.75105
0.600006 0.746716
0.620006 0.741829
0.640006 0.736322
0.660007 0.730122
0.680007 0.72314
0.700007 0.715275
0.720007 0.706406
0.740007 0.696392
0.760008 0.685062
0.780008 0.672211
0.800008 0.657584
0.820008 0.640864
0.840008 0.621647
0.860009 0.599404
0.880009 0.573419
0.900009 0.54267
0.920009 0.505591
0.940009 0.459556
0.96001 0.399532
0.98001 0.311126
1.00001 0.137106
