## q = 0.5, alpha = 1, odd
0.02 0.962974
0.04 0.928979
0.06 0.897668
0.08 0.868739
0.1 0.841932
0.12 0.817019
0.14 0.793801
0.16 0.772102
0.18 0.751769
0.2 0.732666
0.22 0.714674
0.24 0.697686
0.26 0.681609
0.28 0.666357
0.3 0.651858
0.32 0.638044
0.34 0.624855
0.36 0.612239
0.38 0.600146
0.4 0.588535
0.42 0.577367
0.44 0.566606
0.46 0.556222
0.48 0.546185
0.5 0.536471
0.52 0.527056
0.54 0.517918
0.56 0.50904
0.58 0.500403
0.6 0.491992
0.62 0.483792
0.64 0.475791
0.66 0.467977
0.68 0.460338
0.7 0.452866
0.72 0.445551
0.74 0.438385
0.76 0.431361
0.78 0.424471
0.8 0.417709
0.82 0.41107
0.84 0.404548
0.86 0.39814
0.88 0.391839
0.9 0.385642
0.92 0.379546
0.94 0.373547
0.96 0.367642
0.98 0.361827
