## q = 0.99999, alpha = 0.5, odd
0.02 0.979808
0.04 0.960054
0.06 0.940727
0.08 0.921815
0.1 0.903308
0.12 0.885195
0.14 0.867467
0.16 0.850113
0.18 0.833125
0.2 0.816494
0.22 0.80021
0.24 0.784266
0.26 0.768653
0.28 0.753364
0.3 0.738391
0.32 0.723725
0.34 0.709362
0.36 0.695292
0.38 0.681511
0.4 0.66801
0.42 0.654784
0.44 0.641827
0.46 0.629133
0.48 0.616695
0.5 0.604508
0.52 0.592568
0.54 0.580867
0.56 0.569402
0.58 0.558166
0.6 0.547156
0.62 0.536366
0.64 0.525792
0.66 0.515428
0.68 0.505272
0.7 0.495317
0.72 0.485561
0.74 0.475999
0.76 0.466626
0.78 0.45744
0.8 0.448435
0.82 0.439609
0.84 0.430958
0.86 0.422477
0.88 0.414165
0.9 0.406016
0.92 0.398029
0.94 0.390199
0.96 0.382523
0.98 0.374999
